,ID,Nodes,cables,circuits,frequency,power,voltage,wires,source,barrier,disused:power,end_date,generator:source,generator:type,landuse,name,name:da,name:fr,name:ru,note:de,operator,plant:output:electricity,ref,start_date,wikidata,wikipedia,line,removed:power,removed:voltage,location,substation,layer,was:voltage,highway,oneway,building,fixme,power:demolished,maxspeed,surface,removed:line,from,to,abandoned:power,note,website,demolished:power,description,capacity,fee,power_supply,sanitary_dump_station,tourism,water_point,artwork_type,area,wheelchair,caravans,dog,sanitary_dump_station:chemical_toilet,seamark:cable_submarine:category,seamark:type,plant:output:hot_water,plant:source,disused:substation,abandoned:cables,abandoned:voltage,abandoned,building:levels,height,material,year_of_construction,razed:power,man_made,street_cabinet,plant:method,ref:EU:ENTSOE_EIC,lines,service,seamark:cable_area:category,seamark:restricted_area:restriction,generator:method,transformer,abandoned:substation,description:de,historic,object:postcode,object:street,object:village,owner,roof:shape,construction:power,object:town,old_operator,fuel:biogas,fuel,seamark:source,seamark:cable_overhead:category,seamark:cable_overhead:clearance_height_safe,name:signed,tents,official_name,opening_date,seamark:name,seamark:production_area:category,seamark:production_area:condition,construction:substation
1507,320531203,"['3270657698', '3270657696', '3270657695', '3270657697', '3270657698']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1508,320531204,"['3270657750', '3270657747', '3270657749', '3270657751', '3270657750']", , , ,substation, , , , , , , , , , , , , , ,E.ON Hanse, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1509,320531205,"['3270660367', '3270660365', '3270660364', '3270660366', '3270660367']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,street_cabinet,power, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1510,320531215,"['3270657727', '3270657725', '3270657726', '3270657728', '3270657727']", , , ,substation, , , , , , , , , ,Wittkiel, , , , ,E.ON Hanse, ,076, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1511,320810618,"['3274578432', '3274578428', '3274578429', '3274578433', '3274578432']", , , ,substation, , , , , , , , , ,Loitmark Nykoppel, , , , , , ,505, , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1512,320810619,"['3274578453', '3274578450', '3274578451', '3274578454', '3274578453']", , , ,substation, , , , , , , , , ,Olpenitz Gut, , , , , , ,509, , , , , , , , , , , , , ,Position, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1513,320993308,"['3276954273', '3276954274', '3276954272', '3276954271', '3276954273']", , , ,substation, , , , , , , , , , , , , , ,Schleswig-Holstein Netz, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1514,323431996,"['3302272700', '3302272701', '3302272698', '3302272694', '3302272700']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1515,326137263,"['3327519240', '3327029217', '3327519235', '3327519231', '3327519240']", , , ,substation, , , , , , , , , , , , , , , , ,401472, , , , , , , ,distribution, , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1516,326615909,"['9094809777', '3332774285', '1765883313']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1517,326615913,"['3332774283', '9094809780', '3332774282', '3332774281', '9094809777', '3332774280']",3, ,50,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1518,326615921,"['3332774288', '9094809778', '3332774287', '3332774286', '3332774285', '3332774284']",3, ,50,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1519,328042127,"['3348671068', '3348671061', '3348671064', '3348671056', '3348671068']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1520,328631786,"['3354453547', '3354453548', '3354453549', '3354453550', '3354453551', '3354453552', '3354453553', '3354453554', '3354453555', '3354453556', '3354453557', '3354453558', '3354453560', '3354453563', '3354453565', '3354453568', '3354453573', '3354453580', '3354453588', '3354454293', '3354454294', '3354454295', '3354454296', '3354454297', '3354454298', '3354454299', '3354454300', '3354454301', '3354454302', '3354454303', '3354454304', '3354454305']",3, , ,minor_line,10000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1521,328633370,"['3354468823', '3354468824', '3354468825', '3354468826']",3, , ,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1522,328633371,"['3354468815', '3354468816', '3354468817', '3354468818']",3, , ,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1523,328633372,"['3354468819', '3354468820', '3354468821', '3354468822']",3, , ,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1524,328633374,"['3354468829', '3354468825', '3354468821', '3354468817', '3354468812']",3, , ,line,110000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1525,328633375,"['3354468811', '3354468816', '3354468820', '3354468824', '3354468828']",3, , ,line,110000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1526,328633376,"['3354468813', '3354468812', '362621761', '3354468811', '3354468810']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1527,328817279,"['3356434761', '4971287654', '5368369878', '3356434760', '4971287502']",3, , ,line,220000,double, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1528,328817280,"['4971287501', '3356434762', '3637845532', '4971287645', '3356434764']",3, , ,line,220000,double, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1529,330244301,"['3371991851', '3371991853', '3371991852']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1530,331537585,"['3386058720', '3386058719', '3386058722', '3386058721', '275652974']",3, ,50,line,110000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1531,331537586,"['3386058726', '3386058725', '3386058724', '3386058723', '275652974']",3, ,50,line,110000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1532,332402664,"['3395239421', '3395239422', '3395239420', '3395239419', '3395239421']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1533,332866042,"['3399727148', '3399727147', '3399727143', '3399727144', '3399727148']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1534,333298725,"['3404193740', '3404193738', '3404193736', '3404193737', '3404193740']", , , ,substation, , , , , , , , , ,Schaltschrank Seeberg, , , , , , ,054, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1535,335962052,"['3430530868', '1471934758', '3430530871']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1536,335962053,"['3430530862', '1471934711', '3430530859']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1537,335962055,"['3430530832', '3430530838', '3430530840']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1538,335962056,"['3430530808', '1471934634', '3430530816']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1539,335962059,"['3430530822', '3430530828', '3430530830']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1540,335962061,"['3430530820', '3430530825', '3430530833', '3430530836']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1541,335962062,"['3430530804', '777408438', '777408495', '3430530806']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1542,335962066,"['3430530831', '3430530835', '3430530843', '3430530846']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1543,335962067,"['3430530805', '3430530807', '3430530812', '3430530815']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1544,335962070,"['3430530847', '3430530849', '1471934670', '1471934673', '3430530851']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1545,335962071,"['3430530880', '3430530884', '1471934846', '3430530889', '3430530890']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1546,335962072,"['3430530883', '1471934835', '1471934823', '1471934811', '3430530873']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1547,335962074,"['3430530809', '3430530814', '3430530818', '3430530823', '3430530826']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1548,335962075,"['3430530867', '1471934753', '1471934770', '1471934789', '3430530875']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1549,335962077,"['3430530887', '338336806', '1471934858', '1471934863', '3430530892']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1550,335962078,"['3430530861', '1471934712', '1471934723', '3430530864', '3430530865']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1551,335962079,"['3430530849', '1471934674', '1471934697', '3430530856', '1471934698', '1471934704', '3430530857']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1552,335962080,"['3430530870', '1471934759', '1471934760', '1471934773', '3430530872', '3430530874', '3430530879']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1553,335962081,"['3430530876', '3430530877', '3430530878', '1471934828', '1471934834', '3430530882', '1471934840', '3430530886']", , , ,portal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1554,338361035,"['1471447750', '275653618']",3, ,50,line,380000, , , , , , , , , , , , , ,TenneT TSO, ,316A, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1555,338361037,"['275653620', '3454347538', '275654888']",3, ,50,line,380000,quad, , , , , , , , , , , , ,TenneT, ,316, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1556,342684478,"['739123217', '739123218', '739123219', '739123220', '739123221', '739123203', '739123223', '739123224', '739123225', '739123226']", , ,50,line,380000, ,Yahoo, , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1557,345193620,"['3518877266', '3518877265', '3518877267', '3518877268', '3518877266']", , , ,generator, , , , , , ,solar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1558,345996600,"['3525940939', '3525940938', '3525940936', '3525940935', '3525940933']", , , ,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1559,346365845,"['3529055739', '3529055740', '3529055741', '5082319838', '3529055742', '3529055739']", , , ,plant, , , , , , , , ,industrial, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,biomass, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1560,349216022,"['3551347252', '3563966020', '21929724', '3563966038', '269908249', '3551347254', '3551347253', '1830562023', '1830561978', '21929654', '276178937', '3551347252']", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,restricted_area, , , , , , , , , , , , , , , , , ,power,no_anchoring, , , , , , , , , , , , , , , , , , , , , , , , , , 
1561,350306614,"['2468478662', '2468478664', '2468478665', '2468478652', '735329341']",3, , ,line,110000,single, , , , , , , , , , , , ,Schleswig-Holstein Netz, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
